Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
18/03/11,1.60751,-1.11076,9.12199,0.62027,10.13195,0.66675
19/03/11,1.60751,-1.11076,9.12199,0.62027,10.13195,0.66675
20/03/11,1.60751,-1.11076,9.12199,0.62027,10.13195,0.66675
21/03/11,1.67584,-1.18904,9.16731,0.94686,10.14281,0.83977
22/03/11,1.72791,-1.24069,9.18086,1.14841,10.05123,0.97726
23/03/11,1.69894,-0.69731,8.60893,-1.11111,10.73609,0.16135
24/03/11,1.71465,-0.72748,8.63188,-1.04685,10.78814,0.15963
25/03/11,1.75024,-0.6748,8.57292,-1.19095,11.01209,0.17784
26/03/11,1.75024,-0.6748,8.57292,-1.19095,11.01209,0.17784
27/03/11,1.75024,-0.6748,8.57292,-1.19095,11.01209,0.17784
28/03/11,1.78498,-0.66769,8.56203,-1.38244,10.92048,0.1672
29/03/11,1.7738,-0.66601,8.5524,-1.24362,10.80604,0.17647
30/03/11,1.79748,-0.62071,8.49872,-1.51708,10.76099,0.18093
31/03/11,1.78395,-0.58429,8.43686,-1.74602,10.72192,0.15866
01/04/11,1.82438,-0.59933,8.44893,-1.7788,10.64801,0.1574
02/04/11,1.82438,-0.59933,8.44893,-1.7788,10.64801,0.1574
03/04/11,1.82438,-0.59933,8.44893,-1.7788,10.64801,0.1574
04/04/11,1.84118,-0.62904,8.48893,-1.77406,10.72161,0.15133
05/04/11,1.82863,-0.62994,8.48177,-1.72513,10.72616,0.15097
06/04/11,1.85567,-0.60199,8.42796,-1.83507,10.84645,0.15874
07/04/11,1.91646,-0.66519,8.54115,-1.86939,10.69304,0.15381
08/04/11,1.92569,-0.5854,8.4233,-1.87064,10.79841,0.16894
09/04/11,1.92569,-0.5854,8.4233,-1.87064,10.79841,0.16894
10/04/11,1.92569,-0.5854,8.4233,-1.87064,10.79841,0.16894
11/04/11,1.96889,-0.55733,8.38052,-2.06531,10.99944,0.17539
12/04/11,1.94236,-0.5888,8.42507,-1.90796,10.93918,0.16946
13/04/11,1.93194,-0.62442,8.47389,-1.76554,10.8495,0.15531
14/04/11,1.87897,-0.63507,8.52143,-1.67918,10.93441,0.13041
15/04/11,1.87962,-0.58268,8.41929,-1.65196,10.90706,0.1509
16/04/11,1.87962,-0.58268,8.41929,-1.65196,10.90706,0.1509
17/04/11,1.87962,-0.58268,8.41929,-1.65196,10.90706,0.1509
18/04/11,1.81116,-0.59334,8.42021,-1.48159,11.03958,0.13075
19/04/11,1.76854,-0.54825,8.34557,-1.37109,11.20365,0.1364
20/04/11,1.79708,-0.47785,8.23121,-1.55156,11.38318,0.15048
21/04/11,1.80841,-0.48202,8.23011,-1.49571,11.40921,0.16017
22/04/11,1.80841,-0.48202,8.23011,-1.49571,11.40921,0.16017
23/04/11,1.80841,-0.48202,8.23011,-1.49571,11.40921,0.16017
24/04/11,1.80841,-0.48202,8.23011,-1.49571,11.40921,0.16017
25/04/11,1.80841,-0.48202,8.23011,-1.49571,11.40921,0.16017
26/04/11,1.76287,-0.59298,8.4152,-1.09223,11.22957,0.15098
27/04/11,1.76585,-0.59849,8.41803,-0.97025,11.22306,0.16161
28/04/11,1.77301,-0.48934,8.22718,-1.19236,11.40898,0.17334
29/04/11,1.73021,-0.43415,8.15663,-1.11241,11.5594,0.16991
30/04/11,1.73021,-0.43415,8.15663,-1.11241,11.5594,0.16991
01/05/11,1.73021,-0.43415,8.15663,-1.11241,11.5594,0.16991
02/05/11,1.7244,-0.43666,8.14299,-0.99093,11.53085,0.17428
03/05/11,1.71861,-0.42375,8.12642,-0.99771,11.54753,0.16086
04/05/11,1.74374,-0.24059,7.83242,-1.52387,11.97367,0.1848
05/05/11,1.77501,-0.25405,7.89569,-1.6356,12.1455,0.15052
06/05/11,1.65526,-0.81501,8.57496,0.76929,11.29337,1.11081
07/05/11,1.65526,-0.81501,8.57496,0.76929,11.29337,1.11081
08/05/11,1.65526,-0.81501,8.57496,0.76929,11.29337,1.11081
09/05/11,1.62733,-0.78801,8.53489,0.79195,11.26239,0.90007
10/05/11,1.61713,-0.78132,8.54131,0.77789,11.34739,0.84755
11/05/11,1.64561,-0.87516,8.66527,0.87906,11.1702,0.88534
12/05/11,1.60025,-0.87056,8.68624,0.9408,11.28046,0.71057
13/05/11,1.62577,-0.90709,8.73628,1.11026,11.22047,0.71494
14/05/11,1.62577,-0.90709,8.73628,1.11026,11.22047,0.71494
15/05/11,1.62577,-0.90709,8.73628,1.11026,11.22047,0.71494
16/05/11,1.58508,-0.8357,8.61698,1.0525,11.45166,0.68097
17/05/11,1.65893,-0.91178,8.7201,1.14986,11.53025,0.7963
18/05/11,1.61166,-0.81824,8.59375,0.98211,11.57636,0.74482
19/05/11,1.63731,-0.87241,8.62673,1.15331,11.47426,0.78113
20/05/11,1.62026,-0.87624,8.66619,1.18835,11.40283,0.74276
21/05/11,1.62026,-0.87624,8.66619,1.18835,11.40283,0.74276
22/05/11,1.62026,-0.87624,8.66619,1.18835,11.40283,0.74276
23/05/11,1.52772,-0.82879,8.63119,1.07461,11.57333,0.56225
24/05/11,1.55947,-0.85275,8.67302,1.06929,11.4442,0.56157
25/05/11,1.54944,-0.93174,8.80986,1.23764,11.22989,0.45759
26/05/11,1.56907,-0.91689,8.76577,1.15166,11.27751,0.48621
27/05/11,1.50407,-0.93189,8.81161,1.28485,11.34643,0.39448
28/05/11,1.50407,-0.93189,8.81161,1.28485,11.34643,0.39448
29/05/11,1.50407,-0.93189,8.81161,1.28485,11.34643,0.39448
30/05/11,1.50299,-0.94267,8.84253,1.32305,11.20083,0.38333
31/05/11,1.54567,-0.8878,8.74503,1.16931,11.27994,0.43039
01/06/11,1.56356,-0.92898,8.83069,1.1688,11.28872,0.41303
02/06/11,1.51025,-0.89566,8.76656,1.33777,11.57856,0.41324
03/06/11,1.54076,-0.82612,8.66257,1.07297,11.65418,0.44808
04/06/11,1.54076,-0.82612,8.66257,1.07297,11.65418,0.44808
05/06/11,1.54076,-0.82612,8.66257,1.07297,11.65418,0.44808
06/06/11,1.54357,-0.81037,8.62835,1.03876,11.62193,0.46249
07/06/11,1.5721,-0.86286,8.70519,1.18456,11.57388,0.41649
08/06/11,1.60368,-0.86726,8.71254,1.19239,11.58047,0.40163
09/06/11,1.56827,-0.93781,8.8268,1.57857,11.53156,0.36301
10/06/11,1.55597,-1.07203,9.04981,1.93993,11.39152,0.31722
11/06/11,1.55597,-1.07203,9.04981,1.93993,11.39152,0.31722
12/06/11,1.55597,-1.07203,9.04981,1.93993,11.39152,0.31722
13/06/11,1.51983,-0.37438,30,-23.16275,7.39689,6.16146
14/06/11,1.53762,-0.38303,30,-23.11038,7.43275,6.22139
15/06/11,1.59537,-0.39809,30,-23.12712,7.48931,6.23563
16/06/11,1.70046,-0.52,29.99658,-23.88238,6.88705,5.64367
17/06/11,1.56677,-0.38908,30,-23.3456,7.27922,5.9683
18/06/11,1.56677,-0.38908,30,-23.3456,7.27922,5.9683
19/06/11,1.56677,-0.38908,30,-23.3456,7.27922,5.9683
20/06/11,1.56343,-0.41357,29.97073,-23.29246,7.32595,6.02449
21/06/11,1.61591,-0.43768,30,-23.28649,7.41233,6.10021
22/06/11,1.66279,-0.49842,29.98144,-23.14707,7.6143,6.27816
23/06/11,1.63824,-0.49583,30,-23.27187,7.48509,6.14516
24/06/11,1.80476,-0.67034,29.18113,-23.16568,7.01809,5.72207
25/06/11,1.80476,-0.67034,29.18113,-23.16568,7.01809,5.72207
26/06/11,1.80476,-0.67034,29.18113,-23.16568,7.01809,5.72207
27/06/11,1.5889,-0.46864,29.50028,-22.96676,7.32767,5.91114
28/06/11,1.62298,-0.46776,27.33865,-20.9281,7.31073,5.7583
29/06/11,1.68549,-0.50495,27.41953,-20.58311,7.76442,6.28462
30/06/11,1.74035,-0.5603,30,-22.88283,8.28212,6.95783
01/07/11,1.74095,-0.55543,-22.7552,30,7.42396,8.65812
02/07/11,1.74095,-0.55543,-22.7552,30,7.42396,8.65812
03/07/11,1.74095,-0.55543,-22.7552,30,7.42396,8.65812
04/07/11,1.68329,-0.51558,-22.64879,29.97441,7.63743,8.80897
05/07/11,1.666,-0.50888,-22.721,30,7.47546,8.6478
06/07/11,1.59025,-0.43453,-21.60666,28.53712,6.8006,8.11389
07/07/11,1.58457,-0.39849,-23.02567,29.94974,6.87425,8.12712
08/07/11,1.57332,-0.38548,-23.17655,29.97759,6.69986,7.98382
09/07/11,1.57332,-0.38548,-23.17655,29.97759,6.69986,7.98382
10/07/11,1.57332,-0.38548,-23.17655,29.97759,6.69986,7.98382
11/07/11,1.39265,-0.23592,-23.64086,30,6.22921,7.556
12/07/11,1.25614,-0.23507,-23.78045,30,5.88551,7.2652
13/07/11,1.40017,-0.28142,-4.257,10.42438,3.94136,9.56754
14/07/11,1.42715,-0.32932,-19.0401,25.22855,5.61548,7.32161
15/07/11,1.65736,-0.59251,-11.17751,16.63603,4.99219,7.55907
16/07/11,1.65736,-0.59251,-11.17751,16.63603,4.99219,7.55907
17/07/11,1.65736,-0.59251,-11.17751,16.63603,4.99219,7.55907
18/07/11,1.31771,-0.2545,-5.13659,11.20448,4.1151,9.10207
19/07/11,1.38943,-0.36383,-13.94712,20.25796,5.51885,7.68185
20/07/11,1.47072,-0.48642,-22.83622,29.4263,6.3234,7.73663
21/07/11,1.49712,-0.48467,-23.35278,30,6.29331,7.64825
22/07/11,1.62269,-0.57248,-23.0147,30,6.61385,7.92313
23/07/11,1.62269,-0.57248,-23.0147,30,6.61385,7.92313
24/07/11,1.62269,-0.57248,-23.0147,30,6.61385,7.92313
25/07/11,1.5287,-0.44274,-23.4265,30,6.26099,7.64327
26/07/11,1.47733,-0.3894,-23.58722,29.99348,6.08274,7.48731
27/07/11,1.40879,-0.34457,-23.5919,29.98034,6.08479,7.48009
28/07/11,1.33086,-0.30663,-23.65747,29.99914,5.99557,7.40188
29/07/11,1.35577,-0.3694,-23.60253,30,6.15813,7.58384
30/07/11,1.35577,-0.3694,-23.60253,30,6.15813,7.58384
31/07/11,1.35577,-0.3694,-23.60253,30,6.15813,7.58384
01/08/11,1.31872,-0.32572,-23.69423,30,6.10404,7.54443
02/08/11,1.20862,-0.20541,-24.27146,30,5.63655,7.18002
03/08/11,1.16179,-1.62401,9.82819,3.90334,11.85847,0.36143
04/08/11,1.1562,-1.62928,9.81389,4.07076,11.6841,0.34631
05/08/11,1.08067,-1.73155,9.95226,3.82555,11.476,0.33482
06/08/11,1.08067,-1.73155,9.95226,3.82555,11.476,0.33482
07/08/11,1.08067,-1.73155,9.95226,3.82555,11.476,0.33482
08/08/11,1.13251,-1.9603,10.21574,4.26128,10.75736,0.31505
09/08/11,1.07272,-1.76438,10.00182,3.49125,11.33486,0.30135
10/08/11,1.09999,-1.83583,10.15305,3.77652,11.24782,0.29377
11/08/11,1.04312,-1.9172,10.25819,3.74159,11.37856,0.30542
12/08/11,1.10492,-1.87879,10.20532,3.59323,11.41712,0.32533
13/08/11,1.10492,-1.87879,10.20532,3.59323,11.41712,0.32533
14/08/11,1.10492,-1.87879,10.20532,3.59323,11.41712,0.32533
15/08/11,1.15661,-2.02959,10.37245,4.0075,11.11939,0.32993
16/08/11,1.17789,-2.15058,10.58832,4.43386,11.44788,0.32507
17/08/11,1.16013,-2.08094,10.54473,4.29202,11.75872,0.32669
18/08/11,1.0381,-2.02363,10.42419,4.38298,11.8426,0.32083
19/08/11,0.95806,-1.83919,10.16976,3.90872,12.01728,0.3165
20/08/11,0.95806,-1.83919,10.16976,3.90872,12.01728,0.3165
21/08/11,0.95806,-1.83919,10.16976,3.90872,12.01728,0.3165
22/08/11,0.92792,-1.70713,9.93081,3.63226,11.94281,0.32667
23/08/11,0.97582,-1.78869,10.0747,3.7401,11.85707,0.31549
24/08/11,0.96136,-1.83265,10.1236,4.07254,11.92055,0.31688
25/08/11,1.05519,-1.76793,10.10084,3.54571,12.20614,0.33136
26/08/11,1.03063,-1.82447,10.20339,3.6545,12.20037,0.30477
27/08/11,1.03063,-1.82447,10.20339,3.6545,12.20037,0.30477
28/08/11,1.03063,-1.82447,10.20339,3.6545,12.20037,0.30477
29/08/11,0.99894,-1.80035,10.14368,3.71142,12.1383,0.30879
30/08/11,1.02326,-1.81579,10.19834,3.75895,12.3494,0.31444
31/08/11,1.04038,-1.797,10.17293,3.67077,12.47693,0.31315
01/09/11,1.05509,-1.77062,10.16613,3.48015,12.51721,0.30168
02/09/11,0.99543,-1.79788,10.23056,3.6038,12.73645,0.2954
03/09/11,0.99543,-1.79788,10.23056,3.6038,12.73645,0.2954
04/09/11,0.99543,-1.79788,10.23056,3.6038,12.73645,0.2954
05/09/11,0.8629,-1.70923,10.17888,3.55925,13.41907,0.29583
06/09/11,0.91619,-1.70137,10.24459,3.30392,14.02433,0.28595
07/09/11,0.86707,-0.56757,30,-23.52949,8.0325,6.37798
08/09/11,0.83476,-0.53242,30,-23.58376,8.0122,6.37517
09/09/11,0.78161,-0.53714,30,-23.75403,7.85561,6.20031
10/09/11,0.78161,-0.53714,30,-23.75403,7.85561,6.20031
11/09/11,0.78161,-0.53714,30,-23.75403,7.85561,6.20031
12/09/11,0.65305,-0.47528,-23.78719,30,6.51272,8.14717
13/09/11,0.63178,-0.39637,-23.86703,30,6.5985,8.22828
14/09/11,0.63528,-0.32254,-23.76525,29.93043,6.62642,8.19206
15/09/11,0.79293,-0.49097,-23.32161,30,7.25671,8.80692
16/09/11,0.79061,-0.48897,-23.4251,30,6.90689,8.42585
17/09/11,0.79061,-0.48897,-23.4251,30,6.90689,8.42585
18/09/11,0.79061,-0.48897,-23.4251,30,6.90689,8.42585
19/09/11,0.62804,-0.38033,-23.19621,29.45594,6.44648,8.00206
20/09/11,0.61305,-0.40749,-23.57793,30,6.72272,8.21896
21/09/11,0.64476,-0.46773,-23.49308,29.98153,6.61055,8.10115
22/09/11,0.46776,-0.34026,-23.61394,30,6.6675,8.11557
23/09/11,0.45169,-0.35436,-23.48666,30,6.74667,8.15571
24/09/11,0.45169,-0.35436,-23.48666,30,6.74667,8.15571
25/09/11,0.45169,-0.35436,-23.48666,30,6.74667,8.15571
26/09/11,0.50248,-0.45504,-23.20614,29.98634,6.74425,8.07499
27/09/11,0.62731,-0.50723,30,-23.10887,8.16095,6.80478
28/09/11,0.70658,-0.50445,30,-23.03012,8.3022,6.94164
29/09/11,0.70603,-0.52572,30,-23.0786,8.05106,6.71004
30/09/11,0.67372,-0.49657,30,-23.01579,8.1652,6.86714
01/10/11,0.67372,-0.49657,30,-23.01579,8.1652,6.86714
02/10/11,0.67372,-0.49657,30,-23.01579,8.1652,6.86714
03/10/11,0.58849,-0.40402,30,-23.40654,8.02515,6.61454
04/10/11,0.50257,-0.28631,30,-23.68704,7.81693,6.37759
05/10/11,0.5192,-0.28781,30,-23.70404,7.72919,6.28274
06/10/11,0.66549,-0.47717,30,-23.32547,7.84782,6.43837
07/10/11,0.7148,-0.40648,30,-23.42119,7.92918,6.50811
08/10/11,0.7148,-0.40648,30,-23.42119,7.92918,6.50811
09/10/11,0.7148,-0.40648,30,-23.42119,7.92918,6.50811
10/10/11,0.79553,-0.4998,-23.36903,30,6.36905,7.76851
11/10/11,0.78078,-0.49306,-23.44666,30,6.19286,7.54601
12/10/11,0.8936,-0.5816,-23.20501,29.97329,6.35243,7.7104
13/10/11,0.88691,-0.59035,-23.15736,30,6.31036,7.6548
14/10/11,0.89825,-0.60832,-23.17471,30,6.24695,7.58218
15/10/11,0.89825,-0.60832,-23.17471,30,6.24695,7.58218
16/10/11,0.89825,-0.60832,-23.17471,30,6.24695,7.58218
17/10/11,0.94736,-0.63841,-23.25862,30,6.01565,7.36937
18/10/11,0.78841,-0.51708,-23.50154,30,6.07633,7.51854
19/10/11,0.85482,-0.53527,-23.46902,30,6.02195,7.43121
20/10/11,0.82673,-0.54008,-23.26251,30,6.50116,7.92074
21/10/11,0.76668,-0.48171,-23.44454,30,6.1738,7.5706
22/10/11,0.76668,-0.48171,-23.44454,30,6.1738,7.5706
23/10/11,0.76668,-0.48171,-23.44454,30,6.1738,7.5706
24/10/11,0.76894,-0.47967,-23.44747,30,6.15414,7.54396
25/10/11,0.83784,-0.56244,-23.25869,30,6.06754,7.41173
26/10/11,0.81269,-0.54769,-23.6072,30,5.67764,7.07252
27/10/11,0.82888,-0.55042,-23.61538,30,5.61252,7.02757
28/10/11,0.96398,-0.63804,-23.31908,30,5.82231,7.21
29/10/11,0.96398,-0.63804,-23.31908,30,5.82231,7.21
30/10/11,0.96398,-0.63804,-23.31908,30,5.82231,7.21
31/10/11,0.87099,-0.55673,-23.66791,30,5.58257,7.03923
01/11/11,0.64244,-0.37789,-23.94222,30,5.71206,7.21954
02/11/11,0.67672,-0.41477,-23.92889,30,5.81244,7.38681
03/11/11,0.68245,-0.45274,-23.79095,30,5.72543,7.27906
04/11/11,0.70942,-0.55194,-23.70054,30,5.61039,7.11873
05/11/11,0.70942,-0.55194,-23.70054,30,5.61039,7.11873
06/11/11,0.70942,-0.55194,-23.70054,30,5.61039,7.11873
07/11/11,0.59023,-0.39638,-23.98531,30,5.72452,7.30245
08/11/11,0.61347,-0.42649,-23.8638,30,5.79337,7.3225
09/11/11,0.50704,-0.31017,-24.03692,30,5.79773,7.3148
10/11/11,0.49024,-0.36554,-23.71214,30,5.91273,7.3505
11/11/11,0.5305,-0.40027,-23.77532,30,5.83296,7.29022
12/11/11,0.5305,-0.40027,-23.77532,30,5.83296,7.29022
13/11/11,0.5305,-0.40027,-23.77532,30,5.83296,7.29022
14/11/11,0.53046,-0.43341,-23.70425,30,5.74797,7.16699
15/11/11,0.45573,-0.34446,-23.9338,30,5.61451,7.06825
16/11/11,0.47985,-0.36515,-23.77667,30,5.73123,7.13198
17/11/11,0.45978,-0.36802,-23.77737,30,5.78194,7.18719
18/11/11,0.55618,-0.42871,-23.63268,30,5.54921,6.95065
19/11/11,0.55618,-0.42871,-23.63268,30,5.54921,6.95065
20/11/11,0.55618,-0.42871,-23.63268,30,5.54921,6.95065
21/11/11,0.52157,-0.42274,-23.65288,30,5.49475,6.88633
22/11/11,0.59319,-0.50285,-23.5945,30,5.5152,6.9204
23/11/11,0.64969,-0.52362,-23.67187,30,5.40991,6.86219
24/11/11,0.81284,-0.75748,-23.10106,30,5.61792,6.9736
25/11/11,0.82119,-0.79395,-23.07826,30,5.59034,6.97125
26/11/11,0.82119,-0.79395,-23.07826,30,5.59034,6.97125
27/11/11,0.82119,-0.79395,-23.07826,30,5.59034,6.97125
28/11/11,0.89167,-0.88799,-23.01808,30,5.32246,6.66107
29/11/11,0.92261,-1.0026,-22.69798,30,5.5508,6.8736
30/11/11,0.92977,-1.09986,-22.59001,30,5.48779,6.81766
01/12/11,0.92158,-1.05685,-23.0802,30,5.0365,6.44177
02/12/11,0.76232,-0.85458,-23.30844,30,4.99164,6.39244
03/12/11,0.76232,-0.85458,-23.30844,30,4.99164,6.39244
04/12/11,0.76232,-0.85458,-23.30844,30,4.99164,6.39244
05/12/11,0.75633,-0.78557,-23.37778,30,4.99275,6.40167
06/12/11,0.7563,-0.78864,-23.37896,30,4.89112,6.26482
07/12/11,0.68143,-0.7236,-23.41238,30,4.97358,6.33131
08/12/11,0.65002,-0.68964,-23.49241,30,5.00016,6.37234
09/12/11,0.61009,-0.63787,-23.49641,30,5.06894,6.45241
10/12/11,0.61009,-0.63787,-23.49641,30,5.06894,6.45241
11/12/11,0.61009,-0.63787,-23.49641,30,5.06894,6.45241
12/12/11,0.57276,-0.57903,-23.68171,30,4.83255,6.2065
13/12/11,0.53362,-0.53147,-23.70083,30,4.8226,6.17883
14/12/11,0.45869,-0.45753,-23.71287,30,4.81126,6.14806
15/12/11,0.38095,-0.38293,-23.87496,30,4.84218,6.18579
16/12/11,0.43738,-0.43998,-23.8906,30,4.87017,6.25279
17/12/11,0.43738,-0.43998,-23.8906,30,4.87017,6.25279
18/12/11,0.43738,-0.43998,-23.8906,30,4.87017,6.25279
19/12/11,0.40376,-0.40902,-23.89901,30,4.92387,6.30328
20/12/11,0.43518,-0.44018,-23.92914,30,4.86148,6.24045
21/12/11,0.54413,-0.58335,-23.7638,30,4.91293,6.29817
22/12/11,0.47734,-0.533,-23.67581,30,4.97817,6.33089
23/12/11,0.44758,-0.52014,-23.69332,30,5.00858,6.35769
24/12/11,0.44758,-0.52014,-23.69332,30,5.00858,6.35769
25/12/11,0.44758,-0.52014,-23.69332,30,5.00858,6.35769
26/12/11,0.44758,-0.52014,-23.69332,30,5.00858,6.35769
27/12/11,0.44965,-0.54981,-23.70171,30,4.89968,6.23549
28/12/11,0.43483,-0.51372,-23.85579,30,4.81535,6.17288
29/12/11,0.40321,-0.48805,-23.87067,30,4.84251,6.20392
30/12/11,0.3711,-0.44972,-23.92815,30,4.91703,6.28888
31/12/11,0.3711,-0.44972,-23.92815,30,4.91703,6.28888
01/01/12,0.3711,-0.44972,-23.92815,30,4.91703,6.28888
02/01/12,0.39893,-0.4825,-23.84648,30,4.96864,6.3525
03/01/12,0.49491,-0.57586,-23.83373,30,4.94595,6.33867
04/01/12,0.51248,-0.61177,-23.78728,30,4.99533,6.38115
05/01/12,0.46487,-0.58304,-23.79463,30,5.0045,6.38315
06/01/12,0.45973,-0.54767,-23.84181,30,5.03883,6.42146
07/01/12,0.45973,-0.54767,-23.84181,30,5.03883,6.42146
08/01/12,0.45973,-0.54767,-23.84181,30,5.03883,6.42146
09/01/12,0.47671,-0.57937,-23.82898,30,5.0811,6.46924
10/01/12,0.46261,-0.52436,-23.96898,30,4.98298,6.37486
11/01/12,0.46385,-0.49253,-24.00203,30,4.99602,6.3942
12/01/12,0.45183,-0.43923,-24.21624,30,4.90884,6.33463
13/01/12,0.36919,-0.27992,-24.43134,30,4.78979,6.2245
14/01/12,0.36919,-0.27992,-24.43134,30,4.78979,6.2245
15/01/12,0.36919,-0.27992,-24.43134,30,4.78979,6.2245
16/01/12,0.34557,-0.23357,-24.52804,30,4.79899,6.2513
17/01/12,0.39824,-0.27556,-24.49812,30,4.79331,6.24561
18/01/12,0.43389,-0.31738,-24.4097,30,4.95556,6.42816
19/01/12,0.4401,-0.32056,-24.42067,30,4.97093,6.44306
20/01/12,0.49542,-0.40421,-24.23876,30,4.96898,6.4109
21/01/12,0.49542,-0.40421,-24.23876,30,4.96898,6.4109
22/01/12,0.49542,-0.40421,-24.23876,30,4.96898,6.4109
23/01/12,0.55374,-0.4509,-24.14776,29.80474,4.8089,6.27345
24/01/12,0.62229,-0.5041,-24.24188,30,4.77447,6.2554
25/01/12,0.60058,-0.44669,-24.28598,30,4.7615,6.23135
26/01/12,0.57497,-0.44487,-24.33297,30,4.76073,6.23712
27/01/12,0.54916,-0.41178,-24.42153,30,4.81881,6.32509
28/01/12,0.54916,-0.41178,-24.42153,30,4.81881,6.32509
29/01/12,0.54916,-0.41178,-24.42153,30,4.81881,6.32509
30/01/12,0.50283,-0.37452,-24.44666,30,4.90659,6.41449
31/01/12,0.51011,-0.38705,-24.4141,30,4.90606,6.42517
